web-scraper-order,web-scraper-start-url,pagi,position,salary,loc,company,detail,info,comp_tag,experience
"1672259519-7649","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","中/高级分析研究员","15-30K·15薪","上海","某大型制药公司","色谱色谱工作站","","100-499人","经验不限"
"1672259519-7650","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据开发工程师","15-25K·13薪","上海·嘉定区·丰庄","齐家网","数据开发数仓Hadoop","五险一金，年终奖，带薪年假，股票期权，节日福利，交通补助，通讯补贴，餐补，零食下午茶，员工旅游","互联网","经验不限"
"1672259519-7651","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据开发工程师","15-25K·13薪","上海·嘉定区·丰庄","齐家网","数据开发数仓Hadoop","五险一金，年终奖，带薪年假，股票期权，节日福利，交通补助，通讯补贴，餐补，零食下午茶，员工旅游","已上市","经验不限"
"1672259519-7652","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据开发工程师","15-25K·13薪","上海·嘉定区·丰庄","齐家网","数据开发数仓Hadoop","五险一金，年终奖，带薪年假，股票期权，节日福利，交通补助，通讯补贴，餐补，零食下午茶，员工旅游","1000-9999人","经验不限"
"1672259519-7653","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","业务需求分析师","12-24K","上海·浦东新区·三林","互道信息","需求确认原型设计需求调研软件需求分析需求管理需求挖掘需求说明","带薪年假，绩效奖金，节日福利，零食下午茶，年终奖，定期团建","移动互联网","经验不限"
"1672259519-7654","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","业务需求分析师","12-24K","上海·浦东新区·三林","互道信息","需求确认原型设计需求调研软件需求分析需求管理需求挖掘需求说明","带薪年假，绩效奖金，节日福利，零食下午茶，年终奖，定期团建","B轮","经验不限"
"1672259519-7655","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","业务需求分析师","12-24K","上海·浦东新区·三林","互道信息","需求确认原型设计需求调研软件需求分析需求管理需求挖掘需求说明","带薪年假，绩效奖金，节日福利，零食下午茶，年终奖，定期团建","100-499人","经验不限"
"1672259519-7656","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","分析师/助理顾问","10-12K","上海·普陀区·中山北路","Miebach","咨询师数据分析咨询行业","","物流/仓储","经验不限"
"1672259519-7657","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","分析师/助理顾问","10-12K","上海·普陀区·中山北路","Miebach","咨询师数据分析咨询行业","","不需要融资","经验不限"
"1672259519-7658","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","分析师/助理顾问","10-12K","上海·普陀区·中山北路","Miebach","咨询师数据分析咨询行业","","500-999人","经验不限"
"1672259519-7659","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","专利检索分析师","8-13K·13薪","上海·徐汇区·龙华","弼兴","专利局工作经验涉外事务专利检索分析知识产权工程师专利代理人国内事务专利审查员无销售性质","带薪年假，全勤奖，节日福利，年终奖，员工旅游，零食下午茶，五险一金，定期体检","咨询","经验不限"
"1672259519-7660","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","专利检索分析师","8-13K·13薪","上海·徐汇区·龙华","弼兴","专利局工作经验涉外事务专利检索分析知识产权工程师专利代理人国内事务专利审查员无销售性质","带薪年假，全勤奖，节日福利，年终奖，员工旅游，零食下午茶，五险一金，定期体检","不需要融资","经验不限"
"1672259519-7661","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","专利检索分析师","8-13K·13薪","上海·徐汇区·龙华","弼兴","专利局工作经验涉外事务专利检索分析知识产权工程师专利代理人国内事务专利审查员无销售性质","带薪年假，全勤奖，节日福利，年终奖，员工旅游，零食下午茶，五险一金，定期体检","100-499人","经验不限"
"1672259519-7662","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","需求分析师","10-15K·13薪","上海·浦东新区·联洋","径点软件科技有限公司","软件需求分析","","计算机软件","经验不限"
"1672259519-7663","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","需求分析师","10-15K·13薪","上海·浦东新区·联洋","径点软件科技有限公司","软件需求分析","","100-499人","经验不限"
